Var1,Node_contributions
x25908_2_0,15.3937019302689
x25909_2_0,21.8059509084005
x25910_2_0,12.1958672893214
x25911_2_0,15.703848892344
x25912_2_0,23.8129678860409
x25913_2_0,10.3017913057133
x25914_2_0,19.0467382199779
x25915_2_0,12.6186742804702
x25916_2_0,13.4196060016959
x25917_2_0,10.1238849876744
x25918_2_0,14.9382710445617
x25919_2_0,10.5225012942015
x25920_2_0,14.6687024841222
x23098_0_0,24.1816245428418
x23098_2_0,9.3521159529235
x23099_0_0,24.1815835526565
x23099_2_0,9.35202249397009
x23100_0_0,24.1816085936917
x23100_2_0,9.35206113788824
x23101_0_0,24.1816123531779
x23101_2_0,9.35213937271257
x23102_0_0,24.1816132812135
x23102_2_0,9.35213939820423
x23104_0_0,24.1816063384058
x23104_2_0,9.35207779635342
x23106_0_0,24.1815618657896
x23106_2_0,9.35202085018175
x23107_0_0,24.1815483069621
x23107_2_0,9.35202814299249
x23108_0_0,24.181555131624
x23108_2_0,9.35203470059244
x23109_0_0,24.1815616714906
x23109_2_0,9.35201532014921
x23110_0_0,24.181564941113
x23110_2_0,9.35201670748021
x23111_0_0,24.1815538250879
x23111_2_0,9.35200478176031
x23112_0_0,24.1815796537547
x23112_2_0,9.35203132246022
x23113_0_0,31.2841844084115
x23113_2_0,9.35213591618857
x23114_0_0,31.2841845529118
x23114_2_0,9.3521362964504
x23115_0_0,31.2841135208876
x23115_2_0,9.35200540307313
x23116_0_0,31.2841372726045
x23116_2_0,9.35203119084426
x23117_0_0,31.2841861539165
x23117_2_0,9.35213365646067
x23118_0_0,31.2841866377387
x23118_2_0,9.35213481615339
x23119_0_0,31.2841335275457
x23119_2_0,9.35201819087329
x23120_0_0,31.2841639068488
x23120_2_0,9.35205725646128
x23121_0_0,31.2841918565694
x23121_2_0,9.35213738839248
x23122_0_0,31.2841904746962
x23122_2_0,9.35213686259498
x23123_0_0,31.2841330375438
x23123_2_0,9.35201811714153
x23124_0_0,31.2841631724302
x23124_2_0,9.35205894208633
x23125_0_0,31.2841915431723
x23125_2_0,9.35213758228737
x23126_0_0,31.2841911654381
x23126_2_0,9.35213795739965
x23127_0_0,31.2841564161653
x23127_2_0,9.35204568435765
x23128_0_0,31.2841834216389
x23128_2_0,9.35208491601318
x23129_0_0,31.2841859434526
x23129_2_0,9.35214087028121
x23130_0_0,31.2841861486732
x23130_2_0,9.35214104975645
x30000_0_0,13.2528959355534
x30010_0_0,13.2528986512374
x30020_0_0,13.2528980125897
x30030_0_0,13.2528940641641
x30040_0_0,13.2529116889632
x30050_0_0,13.252918504775
x30060_0_0,13.2529308098217
x30070_0_0,13.2529266770902
x30080_0_0,13.2529191825919
x30090_0_0,13.2529165472569
x30100_0_0,13.252912499485
x30110_0_0,13.2529146745021
x30120_0_0,16.4594113563861
x30130_0_0,16.4594141978834
x30140_0_0,16.459405512159
x30150_0_0,16.4593956370166
x30160_0_0,16.4594221173758
x30170_0_0,16.4594212942756
x30180_0_0,16.4594262373186
x30190_0_0,16.4594283096531
x30200_0_0,16.4594211027931
x30210_0_0,16.4594016026786
x30220_0_0,16.4594268537582
x30230_0_0,16.4594201114523
x30240_0_0,15.6837182006971
x30250_0_0,15.6837160336519
x30260_0_0,15.6837161330884
x30270_0_0,15.6837245094555
x30280_0_0,15.6837219389939
x30290_0_0,15.6837223682582
x30300_0_0,15.6837202112214
x30510_0_0,1.77159501361335
x30520_0_0,1.77158083875464
x30530_0_0,1.7715770018864
x30600_0_0,1.83396157067691
x30610_0_0,2.91556194823257
x30620_0_0,2.9155673116746
x30630_0_0,2.14338764871198
x30640_0_0,2.9155448291979
x30650_0_0,2.9155633736134
x30660_0_0,5.76790600278439
x30670_0_0,2.91556019516058
x30680_0_0,1.83396074834253
x30690_0_0,2.91554113566388
x30700_0_0,2.91556734654678
x30710_0_0,2.81826444916953
x30720_0_0,2.91556427270881
x30730_0_0,2.91555736425367
x30740_0_0,1.83396052854878
x30750_0_0,2.88916664344247
x30760_0_0,1.83395953420498
x30770_0_0,2.5328974693085
x30810_0_0,2.20313067473349
x30830_0_0,1.50896704199468
x30840_0_0,2.9155561421487
x30850_0_0,2.86164815970539
x30860_0_0,1.83396097351496
x30870_0_0,2.91555363606191
x30880_0_0,2.91556921188988
x30890_0_0,5.58349350819515
x22670_2_0,12.0386787669581
x22671_2_0,12.0386773936941
x22672_2_0,12.0386740328079
x22673_2_0,7.00706426771729
x22674_2_0,7.00706184635346
x22675_2_0,7.00705631553986
x22676_2_0,9.79790711531179
x22677_2_0,9.79788907160171
x22678_2_0,9.79787529000661
x22679_2_0,8.99730727371123
x22680_2_0,8.9973033415801
x22681_2_0,8.99729717070277
x20150_0_0,1.28496376268197
x20151_0_0,1.28496368089053
x20258_0_0,3.09399471408463
x12336_2_0,3.13763487215613
x12338_2_0,4.87286596557099
x12340_2_0,3.13762977970928
x22330_2_0,12.0988150921912
x22332_2_0,12.0689096710053
x22333_2_0,12.0689096214752
x22334_2_0,12.0689096282325
x22335_2_0,12.0988150166165
x22336_2_0,12.0689095912391
x22337_2_0,12.0689096654673
x22338_2_0,12.0689098550097
